Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
eef771b8-2a10-ca2c-31ab-c7d0aa4af27e,1947-04-28,2017-12-16,999-99-9431,S99924269,X3522912X,Mr.,Titus37,,McGlynn426,,,M,white,nonhispanic,M,Billings  Montana  US,646 Schamberger Skyway Suite 19,Anaconda-Deer Lodge County,Montana,Deer Lodge County,30077.0,59722,46.01567613606106,-113.41401320622664,12527.15,275820.89,6237
df9efba4-43cf-d8da-321c-67bdbbd0b158,2004-04-17,,999-97-1491,S99973645,X81678005X,Ms.,Ettie537,Serena400,Casper496,,,,white,nonhispanic,F,Miles City  Montana  US,1026 Larkin Path Unit 56,Billings,Montana,Yellowstone County,30111.0,59101,45.82565290865202,-108.64952041691843,112138.39,0.0,102072
d7b09f76-d6fb-eb3c-42a4-edf9fc11cca1,1981-10-19,2023-05-30,999-79-8669,S99992133,X50393557X,Mrs.,Daphine453,Jeffrey461,Padberg411,,Graham902,M,white,nonhispanic,F,Thompson Falls  Montana  US,471 Medhurst Vista Unit 59,Billings,Montana,Yellowstone County,30111.0,59102,45.83857111390043,-108.69458069840846,180820.61,1985714.6,122914
8b66526e-0f5e-c447-1890-e2da81af5d97,1989-10-17,,999-42-2911,S99992502,X18445486X,Mrs.,Latosha740,Gigi364,Rolfson709,,Mitchell808,M,white,nonhispanic,F,Bigfork  Montana  US,718 Lubowitz Knoll,Lockwood,Montana,Yellowstone County,,0,45.78479305548216,-108.39060463137632,149397.26,592514.78,75658
7938cd7d-bd6c-2235-2b22-309ede108961,1950-11-28,,999-39-1994,S99962778,X60727554X,Mr.,Allen322,Willy639,Graham902,,,M,white,nonhispanic,M,Billings  Montana  US,445 Ledner Vista,Billings,Montana,Yellowstone County,30111.0,59106,45.79580546105204,-108.57360792908592,48131.35,932767.2,16370
5e539d04-882b-4985-2ff4-5fc5f05ab083,1994-03-27,,999-95-4727,S99917865,X12736885X,Mrs.,Dominga527,Ashton21,Bruen238,,Herzog843,M,white,nonhispanic,F,Bozeman  Montana  US,638 Waelchi Hollow Apt 43,Great Falls,Montana,Cascade County,30013.0,59414,47.51997515238367,-111.25684500075184,162600.98,276346.44,38155
e08bdb80-73ae-268b-a298-dc7d5494c518,1991-01-03,,999-98-5409,S99988410,X58908623X,Mr.,Branden904,Kendrick479,Howe413,,,M,white,nonhispanic,M,Missoula  Montana  US,195 Hintz Divide,Billings,Montana,Yellowstone County,30111.0,59106,45.76531558348211,-108.7299492040128,88932.1,10821.93,65373
17aeb775-bcb7-c526-3f53-9ae91d79531f,2012-09-23,,999-57-2526,,,,Junie167,Jule420,Hills818,,,,native,nonhispanic,F,Hamilton  Montana  US,690 O'Conner Crossing Apt 5,Miles City,Montana,Custer County,30017.0,59301,46.33244602744822,-105.91678152314384,37842.49,6186.73,51626
492ef1d4-35d1-0d0e-2fd8-394f1c47cda4,1931-02-18,2000-11-01,999-23-4719,S99989102,X71416099X,Mr.,Alec433,Kirby843,McLaughlin530,,,M,white,nonhispanic,M,Missoula  Montana  US,168 Sauer Drive Suite 13,Great Falls,Montana,Cascade County,30013.0,59414,47.48477504328918,-111.25928840483716,608972.05,528079.59,35182
60701af2-010d-654d-cdca-001498d194ac,1925-09-22,,999-49-9911,S99921765,X64896404X,Mrs.,Luna60,Belia417,Witting912,,Feeney44,M,white,nonhispanic,F,Helena  Montana  US,846 Quigley Annex Suite 59,Great Falls,Montana,Cascade County,30013.0,59405,47.5134621001459,-111.28918455589196,903754.88,715620.46,76587
2edc981f-8627-993e-f934-8a45425d729a,1963-07-26,,999-54-8978,S99972191,X72836891X,Mr.,Fred155,Chadwick722,Jacobson885,,,S,white,nonhispanic,M,Great Falls  Montana  US,1048 Frami Station,Montana City,Montana,Jefferson County,30043.0,59634,46.45680779607439,-111.9135978125544,265048.31,232739.49,101914
dea814cc-0d9c-4830-38f8-342bbceccc27,1968-08-21,,999-76-8680,S99946114,X23495174X,Mr.,Lemuel304,Ricardo560,Schumm995,,,M,white,nonhispanic,M,Billings  Montana  US,109 Conn Knoll Unit 77,Red Lodge,Montana,Carbon County,30009.0,59007,45.21354412733287,-109.20920006302362,62933.23,104080.27,182970
7335aa1c-5a7a-06ad-dff1-69d36c09c149,1972-12-15,,999-91-2011,S99929410,X10660273X,Mrs.,Ramona980,Soledad678,Badillo851,,Perales854,M,white,hispanic,F,Santo Domingo  National District  DO,1082 Ernser Loaf,Missoula,Montana,Missoula County,30063.0,59808,46.91618180661394,-113.91150251578031,272308.53,389892.41,31404
0ca27dd5-67ae-a085-7e59-23e143a7c17e,1972-04-25,,999-54-6842,S99938667,X11384855X,Mr.,Booker670,Brendan864,Pfannerstill264,,,M,white,hispanic,M,Columbia Falls  Montana  US,143 Ruecker Gate,Missoula,Montana,Missoula County,30063.0,59801,46.79849973372634,-113.9335799072565,13165.71,739755.16,13844
0bc7553e-ae32-534f-84fb-6aaddf88ec41,2021-01-26,,999-11-5642,,,,Bernadette714,Delisa884,Green467,,,,white,nonhispanic,F,Chinook  Montana  US,151 Rogahn Avenue,Lockwood,Montana,Yellowstone County,,0,45.86619080322309,-108.4098222918209,8261.85,9719.25,73277
0c07e9c0-7707-9732-682b-e674e7746e2d,2016-10-10,,999-89-3973,,,,Billie243,Stephan15,Bailey598,,,,white,nonhispanic,M,Sidney  Montana  US,724 Wisoky Rest,Fort Belknap Agency,Montana,Blaine County,,0,48.39217382115267,-108.71040046125265,13587.82,10203.7,77020
0b1766db-8b6b-e52f-6eb3-10dacd63545e,2024-10-11,,999-71-1900,,,,Sima34,Gisele901,Ziemann98,,,,white,nonhispanic,F,Missoula  Montana  US,451 Torphy Trailer Apt 72,Helena,Montana,Lewis and Clark County,30049.0,59635,46.48980860433228,-112.16259792783188,4883.35,0.0,135296
1041c4d3-069d-4047-95d6-83d7efc11c83,2014-03-28,,999-56-1797,,,,Marcellus830,Jamey282,Johnson679,,,,white,nonhispanic,M,Billings  Montana  US,161 Deckow Center Suite 4,Bonner-West Riverside,Montana,Missoula County,,0,46.83701493319322,-113.87486730776202,18591.13,2959.95,55093
82843eb6-0303-3bbf-4dad-9f03626ba3a3,2000-01-07,,999-87-9966,S99978280,X70259930X,Mr.,Ahmed109,Victor265,Bode78,,,,white,nonhispanic,M,Great Falls  Montana  US,621 Dietrich Spur Suite 98,Libby,Montana,Lincoln County,30053.0,59923,48.177798253734586,-115.349602974756,60492.14,16760.77,58808
85362f08-0e81-a5e2-66a3-dd9bbd7523b5,1972-02-21,,999-40-8047,S99993148,X7666895X,Mr.,Irwin931,Claude750,Emmerich580,,,M,white,nonhispanic,M,Great Falls  Montana  US,1085 Stiedemann Throughway Suite 62,Great Falls,Montana,Cascade County,30013.0,59405,47.32166954128317,-111.26175284449133,16547.5,260241.27,10846
95a5f10f-cc4a-f091-6fa4-1758547729d0,1960-04-14,,999-72-3733,S99918551,X32700420X,Ms.,Angla303,,Ullrich385,,,S,white,nonhispanic,F,Hamilton  Montana  US,881 Effertz Gate,Glendive,Montana,Dawson County,30021.0,59330,47.11925127585545,-104.79849285037008,24243.22,1673943.74,22770
1425d55e-1bae-45f7-1a5b-520f6f0387b3,2008-07-15,,999-40-6799,S99918449,,,Eugena417,,Lemke654,,,,white,nonhispanic,F,Great Falls  Montana  US,197 Mayert Forge,Black Eagle,Montana,Cascade County,30013.0,59414,47.52672695987594,-111.30891219431514,62042.46,3413.44,79422
a7e5ec2c-d844-a305-9fd0-13ee14a1ad7f,1983-04-01,,999-35-6487,S99926137,X18376562X,Mr.,Owen89,Rick943,Gusikowski974,,,M,white,nonhispanic,M,Helena Valley Southeast  Montana  US,747 Anderson Gateway Apt 80,Missoula,Montana,Missoula County,30063.0,59802,46.88933309276062,-114.23256275437872,155009.0,9038.07,91872
341481e2-d313-b2c4-a094-529ff55e4e34,2017-03-14,,999-58-6439,,,,Lanora971,Zenia843,Graham902,,,,white,nonhispanic,F,Bainville  Montana  US,1033 Mayer Overpass Apt 62,Billings,Montana,Yellowstone County,30111.0,59106,45.769396063085125,-108.60833073345498,16449.27,22918.9,80362
705596b1-a82f-ef27-1a99-40ecc6722589,1941-05-10,1996-11-20,999-16-3404,S99957880,X70275668X,Mrs.,Hyacinth68,Marie754,Metz686,,Collins926,D,white,nonhispanic,F,Billings  Montana  US,708 Williamson Walk,Absarokee,Montana,Stillwater County,30095.0,59001,45.53652513339015,-109.55858204480752,191889.7,4372832.75,23896
1e609b56-f925-6469-2cfd-873f160bf85a,1961-01-16,,999-61-5706,S99956038,X43635700X,Mr.,Michale231,Michal596,Lang846,,,S,white,nonhispanic,M,West Glendive  Montana  US,522 Morar Corner,Missoula,Montana,Missoula County,30063.0,59804,46.88225215484575,-114.06196455806968,141000.37,52405.74,61651
69af1002-5e73-6a1a-831c-6baea199666d,2014-05-11,,999-81-9647,,,,Hiram237,Tory770,Gerhold939,,,,native,nonhispanic,M,Billings  Montana  US,657 Gutkowski Vale,North Browning,Montana,Glacier County,,0,48.60544500949271,-112.99201240051109,2138.65,31570.98,16231
70a8a917-4cab-3a94-e2a4-f041854a9b82,1982-08-29,,999-25-7927,S99931583,X6679221X,Mr.,Rolando809,Dario75,Kunze215,,,S,native,nonhispanic,M,Missoula  Montana  US,718 Nikolaus Neck Unit 46,South Browning,Montana,Glacier County,,0,48.59049847226917,-112.97400165392423,7561.76,85559.76,3352
9f9fb06c-6f8f-ffe0-d9ae-751fc6f3714c,1957-05-03,,999-76-5246,S99962212,X23692697X,Mrs.,Tatyana394,Concetta811,Gibson10,,Tillman293,D,white,nonhispanic,F,Ennis  Montana  US,484 Zboncak Port,Kila,Montana,Flathead County,30029.0,59920,48.01003388244456,-114.58858483930436,269026.55,586483.99,120757
2712b1e7-57b4-3aa0-318c-e9f22ee08a8a,2014-09-08,,999-80-4181,,,,Genna99,Chrissy459,Goyette777,,,,white,nonhispanic,F,Billings  Montana  US,206 Barrows Rue,Cut Bank,Montana,Glacier County,30035.0,59427,48.78775397908144,-112.55807412067294,20844.26,4833.71,49367
7dd894a8-0b2f-9118-abaa-70ed3dd711ea,1976-11-19,,999-59-3090,S99986437,X46375056X,Mrs.,Jolanda321,Kenisha791,Klocko335,,Halvorson124,D,white,nonhispanic,F,Bozeman  Montana  US,712 Swift Route Unit 75,Laurel,Montana,Yellowstone County,30111.0,59044,45.62729097719838,-108.70659359005484,455231.81,381511.82,87314
a1fe4704-a4de-ee98-3cf4-ecff9386f78b,1974-10-07,,999-85-7980,S99946102,X15983485X,Mrs.,Jean712,Rosella686,Russel238,,Hansen121,M,white,nonhispanic,F,Billings  Montana  US,818 Morissette Divide,Missoula,Montana,Missoula County,30063.0,59802,46.93454013921641,-114.11029958416262,265544.82,317043.92,30255
4db16fda-f64b-8839-289d-86408c39d0b6,2019-11-05,,999-87-5619,,,,Caprice565,,Torphy630,,,,white,nonhispanic,F,Missoula  Montana  US,257 Dietrich Corner Suite 22,Billings,Montana,Yellowstone County,30111.0,59105,45.7516032277786,-108.5404166116635,1637.02,11441.32,21301
70b09392-e6ed-f597-6243-be161fa1802a,1966-08-17,,999-60-1459,S99910789,X11061013X,Mrs.,Reina25,Nida800,Boehm581,,Franecki195,M,white,nonhispanic,F,Billings  Montana  US,228 Bogan Rapid,Great Falls,Montana,Cascade County,30013.0,59414,47.34009415675063,-111.26771388902566,631224.22,305711.41,81016
06563b4b-dfa6-0532-4717-058ed6db393b,2004-09-23,,999-66-4474,S99972291,X29043274X,Ms.,Johana303,,Franecki195,,,,white,nonhispanic,F,Huntley  Montana  US,284 Connelly Highlands,Billings,Montana,Yellowstone County,30111.0,59106,45.84502805509505,-108.46106804954827,87256.44,123800.11,35621
9114c300-1b15-8019-7455-51ca22876931,1956-05-01,,999-47-8145,S99927156,X66644684X,Mrs.,Cindy893,,Heidenreich818,,Lakin515,M,white,nonhispanic,F,Three Forks  Montana  US,398 Smith Fork,Pony,Montana,Madison County,30057.0,59747,45.69761686399766,-111.952253324276,231451.89,271032.36,28867
ae907ea8-fa09-796f-70ee-aef55abd1850,1998-05-28,,999-59-4182,S99969010,X27819634X,Ms.,Verdie59,Stacie105,Watsica258,,,,white,nonhispanic,F,Billings  Montana  US,752 Bergstrom Throughway Suite 66,Missoula,Montana,Missoula County,30063.0,59801,46.80683357409142,-114.06423407541504,8274.16,206195.77,16712
e5163092-5206-8387-86fe-e56a867f52fa,1969-07-06,1978-04-14,999-27-6046,,,,Theola421,Rozella39,Kerluke267,,,,white,nonhispanic,F,Glasgow  Montana  US,620 Blick Branch,Ballantine,Montana,Yellowstone County,30111.0,59006,45.96239865938213,-108.08083200740307,30335.92,10602.11,43080
04f28934-1ce7-5010-1c1c-3067054387a5,2023-04-16,,999-15-9001,,,,Claud279,,Denesik803,,,,white,nonhispanic,M,Red Lodge  Montana  US,583 Lesch Junction,Great Falls,Montana,Cascade County,30013.0,59405,47.37264137992965,-111.27025734601015,4364.24,4597.93,105219
b041a350-b83c-149a-3221-9664d9de4ffb,1996-09-07,,999-62-3341,S99962262,X64482836X,Mrs.,Angle307,Lorri590,Ondricka197,,Schoen8,M,hawaiian,nonhispanic,F,Missoula  Montana  US,298 Spencer Ferry,Billings,Montana,Yellowstone County,30111.0,59102,45.80336819949519,-108.48906542989737,173669.75,297002.63,98477
0223f5eb-8a6b-3ffc-0c8d-4cfbe36b09a0,2016-05-31,,999-17-5145,,,,Laverne101,,Herman763,,,,white,nonhispanic,M,Bigfork  Montana  US,401 Parker Throughway,Missoula,Montana,Missoula County,30063.0,59808,46.89199757840529,-113.9771836936681,2107.65,26474.51,16668
87e98337-51c0-aff0-559f-6c39329f1387,1937-12-31,1947-12-04,999-99-9693,,,,Dalton260,,Corkery305,,,,white,nonhispanic,M,Great Falls  Montana  US,716 Larkin Mission,Pinesdale,Montana,Ravalli County,30081.0,59841,46.29811576777591,-114.19386253392284,24554.87,15871.63,86436
1c4e694f-9136-a66d-12dd-d23d14bc66a3,1963-02-08,,999-49-9734,S99936183,X20716356X,Mrs.,Kimbery217,Glayds212,Zboncak558,,Rodriguez71,M,white,nonhispanic,F,Bridger  Montana  US,974 Rempel Corner Unit 94,Great Falls,Montana,Cascade County,30013.0,59414,47.526793989189386,-111.2574578956357,1134606.45,31546.86,118274
27549c81-8557-1b15-fee0-c4af101fa371,2013-03-19,,999-66-6814,,,,Diedre599,Olevia458,Douglas31,,,,white,nonhispanic,F,Kalispell  Montana  US,632 Kshlerin Lodge,Superior,Montana,Mineral County,30061.0,59872,47.17275969834095,-114.87833411113296,28171.57,0.0,78572
7bf73afc-32ba-ef3f-bf8e-921a6498d95e,1980-08-23,,999-43-8744,S99985750,X81941287X,Mrs.,Dodie685,,Anderson154,,Hilpert278,D,white,nonhispanic,F,Kalispell  Montana  US,631 Quitzon Trail,Four Corners,Montana,Gallatin County,,0,45.68041547638624,-111.1604372100444,162809.61,1200651.79,427280
65eef5dd-358d-ea13-64b2-e096d422e8fd,2004-09-01,,999-49-8361,S99981268,X88684811X,Mr.,Cody889,Stevie682,Pacocha935,,,,white,nonhispanic,M,Great Falls  Montana  US,864 Brakus Loaf Unit 93,Billings,Montana,Yellowstone County,30111.0,59106,45.73479465400744,-108.5565334171632,79930.39,32254.28,129387
dcf066a3-5163-e3fd-a556-7efca857c2ec,2022-03-26,,999-85-1681,,,,Leonila462,,Orn563,,,,white,nonhispanic,F,Billings  Montana  US,919 Harvey Port,Missoula,Montana,Missoula County,30063.0,59803,46.83384510134962,-114.220753938295,8214.76,0.0,163179
d89e021f-a644-5657-205a-d68a390c79e3,1968-06-12,,999-24-8621,S99980573,X11896856X,Mr.,Melvin857,Maxwell782,Kilback373,,,D,white,nonhispanic,M,Billings  Montana  US,312 Walter Glen,Bozeman,Montana,Gallatin County,30031.0,59715,45.6805544067892,-110.94074676033952,329077.57,618585.28,96166
3fd01434-0284-09b3-1f96-d064419794aa,2014-02-02,,999-57-6075,,,,Roxana439,Amber507,Kreiger457,,,,white,nonhispanic,F,Billings  Montana  US,876 Morissette Alley Unit 49,Helena Valley Northeast,Montana,Lewis and Clark County,,0,46.68951607782334,-111.95565803554646,33190.99,15649.07,29180
0bad034f-7531-8289-5519-2c137c97c08b,1974-01-17,,999-60-8653,S99956697,X6395127X,Mrs.,Nenita289,Daina567,Renner328,,Schimmel440,D,white,nonhispanic,F,Missoula  Montana  US,610 Gutkowski Union Unit 47,Billings,Montana,Yellowstone County,30111.0,59105,45.7292432086043,-108.54948232654708,309831.89,812123.75,488174
09abe17b-dd26-73c5-35b1-7dd7ad50fe0c,1960-05-26,,999-87-3399,S99940795,X4881375X,Mrs.,Velvet616,Isabella615,Herzog843,,Spencer878,M,white,nonhispanic,F,Bozeman  Montana  US,744 Steuber Key,Hamilton,Montana,Ravalli County,30081.0,59840,46.17787262307901,-114.14650249686592,281008.84,1778797.89,25205
7e19c5e8-53c7-fda9-f102-d29a08cdadfa,2005-08-08,,999-29-1438,S99911357,X27661133X,Mr.,Patrick786,Humberto482,Brekke496,,,,hawaiian,nonhispanic,M,Great Falls  Montana  US,800 Kulas Highlands Apt 22,Missoula,Montana,Missoula County,30063.0,59804,46.8302007088306,-114.2533210319696,36194.35,11485.85,38656
2e09cc63-53f2-18a4-1675-f4eeaf038e02,1974-08-13,,999-52-4529,S99937341,X40577872X,Mr.,Ernie189,Edwardo860,Zemlak964,,,S,white,nonhispanic,M,Miles City  Montana  US,833 Hintz Underpass Unit 62,Pinesdale,Montana,Ravalli County,30081.0,59841,46.32086013366187,-114.2051930876293,17167.07,607056.08,22347
f8f674e2-934b-1cd9-679f-1bf1e505fa29,2019-12-08,,999-58-8596,,,,Exie255,Marleen824,Hettinger594,,,,white,nonhispanic,F,Gallatin Gateway  Montana  US,1022 Larkin Crossing,Missoula,Montana,Missoula County,30063.0,59803,46.927365660015184,-114.29570967398207,17336.59,1182.13,30508
7f7670ac-96c8-5038-e17f-8da15a9a15b1,1962-12-07,2020-10-13,999-30-3157,S99993600,X27826233X,Mr.,Jaime666,Timoteo39,Saucedo620,,,M,white,hispanic,M,La Paz  Baja California  MX,254 Ledner Ville Unit 97,Billings,Montana,Yellowstone County,30111.0,59101,45.927320938485245,-108.50108425557752,103542.82,1154792.07,57277
ec0cd2cc-1a3f-668f-5fbb-ba5020dd357d,1957-05-08,2022-04-27,999-94-3799,S99935315,X82335023X,Ms.,Janie347,Vinnie529,Kassulke119,,,S,white,nonhispanic,F,Billings  Montana  US,328 Hettinger Ville,Livingston,Montana,Park County,30067.0,59047,45.55554581128343,-110.57852031641616,19841.14,1415856.29,15640
754f9022-72dd-04b8-6021-c08e0a375a0a,2013-12-04,,999-49-8433,,,,Katlyn29,Carman694,Glover433,,,,native,nonhispanic,F,Fort Belknap Agency  Montana  US,469 Morissette Meadow,Helena Valley Southeast,Montana,Lewis and Clark County,,0,46.65174134599703,-111.90163659931784,18282.08,12440.91,80268
98c72f22-309d-e926-28bd-f88ceaca832b,1969-12-09,,999-71-6629,S99964167,X22946778X,Mrs.,Cameron381,Charlyn749,Bergstrom287,,Huel628,M,white,nonhispanic,F,Billings  Montana  US,631 Bartell Mill Unit 80,Ennis,Montana,Madison County,30057.0,59729,45.3222367956644,-111.62761351605668,17573.83,1085795.4,19650
9f096b3b-6b0c-90d0-27bd-90bb570cddbf,2017-04-25,,999-94-9965,,,,Merle11,Lenny728,Doyle959,,,,white,hispanic,M,Havre  Montana  US,782 Mertz Branch,Bozeman,Montana,Gallatin County,30031.0,59715,45.584220081363576,-111.15390033995554,1200.0,17620.68,14563
094f018e-f0da-e5c0-9833-23ad6fe7d51b,1975-11-02,,999-83-2821,S99939112,X74111543X,Mr.,Terrence276,,Heidenreich818,,,D,native,nonhispanic,M,Helena Valley West Central  Montana  US,338 Kunde Wall,Lame Deer,Montana,Rosebud County,30087.0,59043,45.57021095116778,-106.71277164139518,98988.5,144357.77,23425
47690292-d877-a5dc-cd5b-c9384474c7bb,1979-11-08,,999-99-7691,S99948756,X52883242X,Mrs.,Kate239,Shaina440,Stiedemann542,,Howell947,M,white,nonhispanic,F,Bozeman  Montana  US,350 Wehner Boulevard Suite 17,Billings,Montana,Yellowstone County,30111.0,59101,45.57320116278628,-108.39051956830296,207962.08,610399.97,127012
87c52def-3908-e64f-f187-260e2045cd9f,2016-12-05,,999-86-9198,,,,Madelene819,Lavonne167,Tillman293,,,,black,nonhispanic,F,Havre  Montana  US,873 Beer Spur,Culbertson,Montana,Roosevelt County,30085.0,59218,48.06022253195411,-104.54040511600714,1570.17,19481.9,18246
3328ffe5-e454-f343-2ea3-d1fe58cb2373,1968-10-28,,999-34-3054,S99946300,X59255289X,Mrs.,Tula326,Shenna471,Wehner319,,McCullough561,M,white,nonhispanic,F,Fort Shaw  Montana  US,299 Kihn Bypass Suite 83,Helena,Montana,Lewis and Clark County,30049.0,59602,46.52060089027765,-112.24602622614564,352290.57,824134.74,45732
88e969a9-4c20-f83d-64dc-6b2b5be374ae,2015-06-21,,999-39-2629,,,,Refugio197,Waylon572,Huel628,,,,white,nonhispanic,M,Billings  Montana  US,562 Friesen Wynd,Billings,Montana,Yellowstone County,30111.0,59105,45.782288396537965,-108.55156107558876,18869.63,0.0,86078
0ca318fd-7b34-7d22-d729-898bdc3b642d,2009-05-25,,999-38-4760,S99998563,,,Adina377,Margart214,Nikolaus26,,,,white,nonhispanic,F,Bozeman  Montana  US,138 Stokes Dam,Missoula,Montana,Missoula County,30063.0,59804,46.87253211671668,-113.98132757689862,42211.27,8421.95,31916
b1503176-9ca7-fbac-6bd1-0d562a465348,2021-04-12,,999-55-9390,,,,Machelle279,Francesca650,Smitham825,,,,white,nonhispanic,F,Hysham  Montana  US,698 Huel Meadow,Belgrade,Montana,Gallatin County,30031.0,59714,45.729798339882734,-111.20736745422772,8115.99,0.0,74024
c6c7facc-20f0-f5b3-a06b-7df1c8659020,1995-01-27,,999-13-9316,S99999792,X54748736X,Mrs.,Lanie389,Dorothy355,Romaguera67,,Murazik203,M,white,nonhispanic,F,Belgrade  Montana  US,118 Ortiz Port,Wolf Point,Montana,Roosevelt County,30085.0,59201,48.1688112309937,-105.65333766593427,77807.5,529837.97,64558
c351710c-6772-82ea-3bdf-01a9ea942215,2020-10-25,,999-21-9629,,,,Mirella222,Andrew29,Leannon79,,,,white,nonhispanic,F,Missoula  Montana  US,762 Simonis Trace Unit 77,Helena Valley Northwest,Montana,Lewis and Clark County,,0,46.72036975343452,-112.05983333991826,12307.5,0.0,348862
14aef5f7-c326-4de3-5e96-87e6280c71b5,2004-10-04,,999-33-3556,S99928343,X8204669X,Ms.,Tambra47,Francoise850,Cole117,,,,white,nonhispanic,F,Anaconda-Deer Lodge County  Montana  US,804 Cormier Crossroad,Missoula,Montana,Missoula County,30063.0,59802,46.87974329286792,-113.9978059298429,5635.61,210357.98,20988
39a59e54-99da-8c7d-2ab8-073ae64d7664,2012-11-30,,999-20-1346,,,,Adelaide981,Halley419,Spinka232,,,,white,nonhispanic,F,Billings  Montana  US,726 Hane Promenade Unit 98,Columbia Falls,Montana,Flathead County,30029.0,59912,48.409351656542256,-114.20329055206942,42664.64,3646.07,25948
1fa22425-b66b-77b8-2b76-54bb884f5aba,2009-11-27,,999-11-5522,S99977486,,,Tory770,Darin74,Schimmel440,,,,white,nonhispanic,M,Great Falls  Montana  US,532 Lebsack Bypass,Shelby,Montana,Toole County,30101.0,59474,48.529635626572976,-111.78423148907734,2153.03,27129.01,15293
47f15f93-b2c7-d8c6-4a61-a4be743fb369,2014-09-22,,999-20-5131,,,,Allyson474,Destiny774,Von197,,,,native,nonhispanic,F,East Missoula  Montana  US,488 Waelchi Landing,Hardin,Montana,Big Horn County,30003.0,59034,45.72336080462093,-107.57418310901856,26254.71,0.0,57325
f84a0ab3-e3ae-9f7f-ddf1-566bfe0fe6c2,1971-01-23,,999-21-7444,S99950156,X59318150X,Mr.,Marlon619,Freeman822,Daniel959,,,M,white,nonhispanic,M,Missoula  Montana  US,434 Lowe Junction,Missoula,Montana,Missoula County,30063.0,59802,46.76802701522252,-113.94735622008832,219261.33,521634.43,45024
219f7d07-d2bd-3b89-7bfb-f0f96ef67fc9,2004-10-09,,999-82-7801,S99972867,X52445866X,Ms.,Elaine830,Charlie254,Hodkiewicz467,,,,white,nonhispanic,F,Anaconda-Deer Lodge County  Montana  US,283 Metz Park Suite 47,Missoula,Montana,Missoula County,30063.0,59803,46.91957221116591,-113.91439934820004,79916.06,388136.35,62699
ba8a66d4-7d80-2871-8781-2d805a038be3,1993-04-10,,999-47-8770,S99922427,X5936327X,Mrs.,Loma263,Leeanna836,Braun514,,Doyle959,M,white,nonhispanic,F,Bozeman  Montana  US,612 Murphy Ranch Unit 82,Manhattan,Montana,Gallatin County,30031.0,59741,45.766692382433,-111.35530168576346,200803.47,617927.36,36668
08a56823-dea1-fa11-579c-662ed58f354c,1973-04-04,,999-28-8180,S99967504,X72804248X,Mrs.,Vanetta255,Latasha666,Lesch175,,Rempel203,M,white,nonhispanic,F,Havre  Montana  US,489 Cummerata Stravenue Apt 77,Crow Agency,Montana,Big Horn County,30003.0,59022,45.58332787535993,-107.30436591152797,218703.63,177365.34,28440
60c9c79c-dc64-9a23-8a59-5a6190702919,1978-05-04,,999-92-2702,S99975857,X56636872X,Mrs.,Isabela97,Natalia964,Ortiz186,,Montemayor547,D,white,hispanic,F,Caguas  Puerto Rico  PR,729 Zieme Parade Suite 11,Helena,Montana,Lewis and Clark County,30049.0,59601,46.70051940470557,-111.88675633959711,306680.54,679420.92,44955
f1a2d5d5-d64a-8e1e-6266-2e0fc30172e3,2006-02-28,,999-12-4245,S99936204,,Mr.,Oscar384,Norman647,Koch169,,,,white,nonhispanic,M,Bridger  Montana  US,452 Dare Harbor Unit 86,Big Sky,Montana,Gallatin County,30031.0,59716,45.09605816673282,-111.49045891565252,71922.82,9295.99,121262
217bf3d4-e7f3-b736-29f8-5f5b4d322140,1967-09-05,,999-76-6444,S99972657,X34103477X,Mrs.,Genesis248,Nadene309,Treutel973,,Satterfield305,M,white,nonhispanic,F,Polson  Montana  US,1073 Spinka Light Suite 68,Malta,Montana,Phillips County,30071.0,59538,48.27956981130915,-107.90355000128636,351317.67,1385486.57,30846
546e82ca-9daf-f2d3-9855-b23264984854,1955-03-08,2017-08-25,999-35-3695,S99982654,X75645211X,Mr.,Giovanni385,Zackary401,Rempel203,,,S,white,nonhispanic,M,Bozeman  Montana  US,636 Rosenbaum Pathway Suite 13,Anaconda-Deer Lodge County,Montana,Deer Lodge County,30001.0,59762,46.22742070218465,-112.84211691882405,58451.07,998282.74,10099
0f564adf-0c95-faa1-c327-0ee085a57461,1970-07-24,,999-50-4822,S99926330,X14312131X,Mr.,Zackary401,Brenton674,Christiansen251,,,D,white,nonhispanic,M,Great Falls  Montana  US,122 Feest Branch,Park City,Montana,Stillwater County,30095.0,59063,45.689478371837446,-108.90086452607734,122315.3,51353.02,65826
610162ce-1228-bfc8-7b2a-46643ccdcabb,1962-03-06,,999-84-2974,S99986078,X47686018X,Mrs.,Gay359,Melaine933,Stokes453,,Gutkowski940,M,white,nonhispanic,F,Missoula  Montana  US,524 Rowe Road,Billings,Montana,Yellowstone County,30111.0,59105,45.73839570824476,-108.6162150260185,282106.15,1072811.87,27619
